int,missing_dist
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.044444444
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.066666667
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.088888889
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.111111111
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.133333333
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.155555556
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.177777778
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.2
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.222222222
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
,0.244444444
